Language	GlossID	Gloss	Form	Code
Badjiri	302	urinate		0
Bandjalang	302	urinate	jaluba- (vb), jalubay (n)	0
Batyala	302	urinate		0
Bidyara-Gungabula	302	urinate		0
Bilinarra	302	urinate		0
Biri	302	urinate		0
Birrpayi	302	urinate	yila-bai	0
Bularnu	302	urinate	madyugama	0
Bunganditj	302	urinate		0
Colac	302	urinate		0
Darkinyung	302	urinate	gila	0
Dhangu	302	urinate	war	0
Dharawal	302	urinate	ᶁinəliːri	0
Dharuk	302	urinate	yillabbi	0
Dharumbal	302	urinate		0
Dhayyi	302	urinate	waryun	0
Dhudhuroa	302	urinate		0
Dhurga	302	urinate	dyilluwa-ga	0
Dhuwal	302	urinate	war	0
Dhuwala	302	urinate		0
Diyari	302	urinate	kipaṛa-	0
Djabugay	302	urinate	jurra-y	0
Djambarrpuyngu	302	urinate	war	0
Djapu	302	urinate	war	0
Djinang	302	urinate	nuchi-gi	0
Durubul	302	urinate		0
Duungidjawu	302	urinate		0
Dyirbal	302	urinate		0
Flinders Island	302	urinate		0
Gairi	302	urinate		0
Gamilaraay	302	urinate	giili-y	0
Gangulu	302	urinate		0
Garlali	302	urinate		0
Gooreng Gooreng	302	urinate		0
Gudjal	302	urinate		0
Gumatj	302	urinate		0
Gumbaynggir	302	urinate	jaluubi	0
Gunditjmara	302	urinate		0
Gundungurra	302	urinate	dyudara	0
Gunggari	302	urinate		0
Gunya	302	urinate		0
Gupapuyngu	302	urinate	war	0
Gurindji	302	urinate		0
Guugu-Yimidhirr	302	urinate		0
Guwa	302	urinate		0
Guyani	302	urinate		0
Iyora	302	urinate	yila-bi-li-dyi-mi	0
Jaru	302	urinate	gumbu yanan	0
Jaru-McC	302	urinate		0
Jiwarli	302	urinate	kumbu-ja-ru	0
Jiwarliny	302	urinate	Kumpu lanku marna ngajungu.	0
Kaanju	302	urinate		0
Kalkatungu	302	urinate	kurrkai ngka	0
Kamilaroi	302	urinate	giili-y	0
Karajarri	302	urinate	nguntu janpa (1)	0
KarajarriNW	302	urinate		0
Kariyarra	302	urinate	kumpuja	0
Karree	302	urinate		0
Kartujarra	302	urinate	kumpula	0
Karuwali	302	urinate		0
Katthang	302	urinate	gíla	0
Kaurna	302	urinate	kumpotenti	0
Keramin	302	urinate		0
Kugu Nganhcara	302	urinate		0
Kukatj	302	urinate		0
Kukatja	302	urinate	kapulturra	0
Kuku Yalanji	302	urinate		0
KukuYalanjiCurr	302	urinate		0
Kungadutyi	302	urinate		0
Kungkari	302	urinate		0
Kurnu	302	urinate		0
Kurrama	302	urinate		0
Kurtjar	302	urinate	thuaar.k wi.lk	0
Kuuku-Ya’u	302	urinate		0
Linngithigh	302	urinate		0
Mabuiag	302	urinate	nguki-toidai	0
Malgana	302	urinate		0
Malngin	302	urinate		0
Malyangapa	302	urinate		0
MangalaMcK	302	urinate		0
MangalaNW	302	urinate		0
Margany	302	urinate		0
Martu Wangka	302	urinate	kumpujanu	0
Mary River and Bunya Bunya Country	302	urinate		0
Mathi-Mathi	302	urinate		0
Mayi-Kulan	302	urinate	(kiparri)	0
Mayi-Kutuna	302	urinate		0
Mayi-Thakurti	302	urinate		0
Mayi-Yapi	302	urinate		0
Mbabaram	302	urinate		0
Mbakwithi	302	urinate		0
Minjungbal	302	urinate		0
Mirniny	302	urinate		0
Mithaka	302	urinate		0
Mount Freeling Diyari	302	urinate		0
Mudburra	302	urinate		0
Mudburra-McC	302	urinate		0
Muruwari	302	urinate	kiwa kurra-	0
Narrungga	302	urinate		0
Ng'goi Mwoi	302	urinate		0
Ngaanyatjarra	302	urinate	kapitjanulku, kapurltungku, kumpurltungku	0
Ngadjumaya	302	urinate	t́and́akaddu-, t́and́aɁid́a-	0
Ngadjuri	302	urinate		0
Ngaiawang	302	urinate		0
Ngamini	302	urinate	puRiji	0
Ngardily	302	urinate		0
Ngarigu	302	urinate		0
Ngarinyman	302	urinate	gumbu	0
Ngarla	302	urinate		0
Ngarluma	302	urinate	gumbu-ja(-lgu)	0
Ngarrindjeri	302	urinate	yarrumun	0
Ngawun	302	urinate		0
Ngiyambaa	302	urinate		0
Ngunawal	302	urinate		0
Nhanta	302	urinate	wumbura-	0
Nhirrpi	302	urinate		0
Northern Mangarla	302	urinate	nguntu	0
Northern Nyangumarta	302	urinate	nguntu jini- (V3)	0
Nyamal	302	urinate	nguntuci	0
Nyangumarta	302	urinate	nguntu jini- (V3)	0
Nyungar	302	urinate	cumbani   	0
Paakantyi	302	urinate		0
Pakanh	302	urinate		0
Pallanganmiddang	302	urinate		0
Panyjima	302	urinate		0
Parnkala	302	urinate		0
Payungu	302	urinate	kumbu-ja-nmayi	0
Piangil	302	urinate		0
Pintupi-Luritja	302	urinate	kumpurangu, minytjinpungu, kapultunu	0
Pirriya	302	urinate		0
Pitjantjatjara	302	urinate		0
Pitta-Pitta	302	urinate	purra	0
Rirratjingu	302	urinate		0
Ritharrngu	302	urinate		0
Southern Walmajarri	302	urinate		0
Thalanyji	302	urinate		0
Tharrgari	302	urinate	kupi-ya-ru	0
Umpila	302	urinate	kumputhampa-	0
Wajarri	302	urinate		0
Wakaya	302	urinate		0
WalmajarriBilliluna	302	urinate		0
WalmajarriHR	302	urinate		0
WalmajarriNW	302	urinate		0
Wangkangurru	302	urinate		0
Wangkatja	302	urinate		0
Wangkayutyuru	302	urinate		0
Wangkumara	302	urinate	yura-	0
WangkumaraMcDWur	302	urinate		0
Wardandi	302	urinate		0
Wargamay	302	urinate		0
Warlmanpa	302	urinate		0
Warlpiri	302	urinate	yicipu+	0
Warluwarra	302	urinate	matyukama	0
Warnman	302	urinate	kumpu-ja	0
Warriyangga	302	urinate	kumbu-ja-ru	0
Warumungu	302	urinate		0
Warungu	302	urinate		0
Wathawurrung	302	urinate		0
Wathiwathi	302	urinate		0
Watjuk	302	urinate	kumpu	0
Western Arrarnta	302	urinate		0
Wik Mungkan	302	urinate	ocham thee'AN	0
Wiradjuri	302	urinate	gíli-nga	0
Wirangu	302	urinate		0
Woiwurrung	302	urinate		0
Wulguru	302	urinate		0
Yabula Yabula	302	urinate		0
Yagara	302	urinate		0
Yalarnnga	302	urinate	mandhakumpa langu	0
Yan-nhangu	302	urinate	waḻwaḻyun	0
Yandruwandha	302	urinate	pudathika	0
Yanyuwa	302	urinate		0
Yarluyandi	302	urinate		0
Yawarrawarrka	302	urinate		0
Yidiny	302	urinate		0
Yindjibarndi	302	urinate	guwardayi-gu	0
Yindjilandji	302	urinate		0
Yiningay	302	urinate		0
Yirandali	302	urinate		0
Yorta Yorta	302	urinate		0
Yugambeh	302	urinate		0
Yulparija	302	urinate	kumpujala (4)	0
Yuwaalaraay	302	urinate	giili-y	0
Adnyamathanha	303	wash it		0
Aghu-Tharrnggala	303	wash it		0
Alyawarr	303	wash it	alheweyel	0
Antekerrepenhe	303	wash it		0
Arabana	303	wash it		0
Awabakal	303	wash it		0
Badimaya	303	wash it		0
Badjiri	303	wash it	gulanganni	0
Bandjalang	303	wash it	gimba	0
Batyala	303	wash it		0
Bidyara-Gungabula	303	wash it	warrgi yama	0
Bilinarra	303	wash it	wulyug	0
Biri	303	wash it	wadyimba	0
Birrpayi	303	wash it	gaŋa	0
Bularnu	303	wash it	ngaburra	0
Bunganditj	303	wash it	kuma	0
Colac	303	wash it		0
Darkinyung	303	wash it		0
Dhangu	303	wash it		0
Dharawal	303	wash it		0
Dharuk	303	wash it	ganga-	0
Dharumbal	303	wash it		0
Dhayyi	303	wash it	mel-ḻupunmaram	0
Dhudhuroa	303	wash it		0
Dhurga	303	wash it	bulumu-ga	0
Dhuwal	303	wash it	rinydjupunum(a)	0
Dhuwala	303	wash it		0
Diyari	303	wash it		0
Djabugay	303	wash it	wadi-l	0
Djambarrpuyngu	303	wash it	rinydjupunum(a)	0
Djapu	303	wash it	rinydjupunum(a)	0
Djinang	303	wash it	rurrchimirr-gi	0
Durubul	303	wash it		0
Duungidjawu	303	wash it		0
Dyirbal	303	wash it		0
Flinders Island	303	wash it		0
Gairi	303	wash it		0
Gamilaraay	303	wash it	warganbamalli	0
Gangulu	303	wash it		0
Garlali	303	wash it		0
Gooreng Gooreng	303	wash it		0
Gudjal	303	wash it		0
Gumatj	303	wash it		0
Gumbaynggir	303	wash it		0
Gunditjmara	303	wash it		0
Gundungurra	303	wash it		0
Gunggari	303	wash it		0
Gunya	303	wash it	ngabi	0
Gupapuyngu	303	wash it	rurrguyun	0
Gurindji	303	wash it	turlurt kangana	0
Guugu-Yimidhirr	303	wash it	durlar, durlarar	0
Guwa	303	wash it		0
Guyani	303	wash it		0
Iyora	303	wash it	gaŋa	0
Jaru	303	wash it	luguru ŋan	0
Jaru-McC	303	wash it		0
Jiwarli	303	wash it	puntha-ru	0
Jiwarliny	303	wash it		0
Kaanju	303	wash it		0
Kalkatungu	303	wash it	tyarralma	0
Kamilaroi	303	wash it	warganbamalli	0
Karajarri	303	wash it	goḷ goḷ indana	0
KarajarriNW	303	wash it		0
Kariyarra	303	wash it	buntha	0
Karree	303	wash it		0
Kartujarra	303	wash it	carrpa	0
Karuwali	303	wash it		0
Katthang	303	wash it		0
Kaurna	303	wash it	kuntondi	0
Keramin	303	wash it		0
Kugu Nganhcara	303	wash it		0
Kukatj	303	wash it	kirremenyekal-	0
Kukatja	303	wash it	kurrpila	0
Kuku Yalanji	303	wash it	dama	0
KukuYalanjiCurr	303	wash it		0
Kungadutyi	303	wash it	yungi-	0
Kungkari	303	wash it		0
Kurnu	303	wash it		0
Kurrama	303	wash it		0
Kurtjar	303	wash it	rdi.ngk, (K) morirdi.ngk, moriwi.lk	0
Kuuku-Ya’u	303	wash it	thaangkaanya	0
Linngithigh	303	wash it	caedhngga-	0
Mabuiag	303	wash it		0
Malgana	303	wash it		0
Malngin	303	wash it		0
Malyangapa	303	wash it	kurka-	0
MangalaMcK	303	wash it		0
MangalaNW	303	wash it		0
Margany	303	wash it	ngabi	0
Martu Wangka	303	wash it	jarlajunu	0
Mary River and Bunya Bunya Country	303	wash it	kak’kal yiva’ri	0
Mathi-Mathi	303	wash it	yunggadha	0
Mayi-Kulan	303	wash it		0
Mayi-Kutuna	303	wash it		0
Mayi-Thakurti	303	wash it		0
Mayi-Yapi	303	wash it		0
Mbabaram	303	wash it		0
Mbakwithi	303	wash it		0
Minjungbal	303	wash it		0
Mirniny	303	wash it		0
Mithaka	303	wash it		0
Mount Freeling Diyari	303	wash it		0
Mudburra	303	wash it		0
Mudburra-McC	303	wash it		0
Muruwari	303	wash it	kuumpi-	0
Narrungga	303	wash it		0
Ng'goi Mwoi	303	wash it	junboolen	0
Ngaanyatjarra	303	wash it		0
Ngadjumaya	303	wash it		0
Ngadjuri	303	wash it		0
Ngaiawang	303	wash it	yorrun	0
Ngamini	303	wash it		0
Ngardily	303	wash it		0
Ngarigu	303	wash it		0
Ngarinyman	303	wash it	wulyug mani	0
Ngarla	303	wash it	ngaparri ja-n	0
Ngarluma	303	wash it	wilyiwilyima(-lgu)	0
Ngarrindjeri	303	wash it	trupulun	0
Ngawun	303	wash it	warrtjima	0
Ngiyambaa	303	wash it		0
Ngunawal	303	wash it		0
Nhanta	303	wash it	waca-	0
Nhirrpi	303	wash it		0
Northern Mangarla	303	wash it	rlukurr-pu	0
Northern Nyangumarta	303	wash it		0
Nyamal	303	wash it	kayarriyampa; wilyiwilyimala	0
Nyangumarta	303	wash it		0
Nyungar	303	wash it	gagaloornee	0
Paakantyi	303	wash it	ŋulja-	0
Pakanh	303	wash it	kawenha	0
Pallanganmiddang	303	wash it		0
Panyjima	303	wash it	puntha-L	0
Parnkala	303	wash it	padlata	0
Payungu	303	wash it	wilyiwilyi-nma	0
Piangil	303	wash it		0
Pintupi-Luritja	303	wash it		0
Pirriya	303	wash it		0
Pitjantjatjara	303	wash it		0
Pitta-Pitta	303	wash it		0
Rirratjingu	303	wash it		0
Ritharrngu	303	wash it	ḻurrgu'yun	0
Southern Walmajarri	303	wash it	nyumukmani-ma	0
Thalanyji	303	wash it	ngarlirirri-n	0
Tharrgari	303	wash it	waja-ru	0
Umpila	303	wash it	thaangka-	0
Wajarri	303	wash it		0
Wakaya	303	wash it	wajam	0
WalmajarriBilliluna	303	wash it		0
WalmajarriHR	303	wash it		0
WalmajarriNW	303	wash it		0
Wangkangurru	303	wash it		0
Wangkatja	303	wash it	marlki-	0
Wangkayutyuru	303	wash it	parntala-	0
Wangkumara	303	wash it	yunga	0
WangkumaraMcDWur	303	wash it		0
Wardandi	303	wash it		0
Wargamay	303	wash it	waɽdyumba	0
Warlmanpa	303	wash it	wurluk-karla-ka	0
Warlpiri	303	wash it	yurlkurr-parri-rni	0
Warluwarra	303	wash it		0
Warnman	303	wash it	jalpanya	0
Warriyangga	303	wash it	puntha-ru	0
Warumungu	303	wash it		0
Warungu	303	wash it	galbababa	0
Wathawurrung	303	wash it	ka(rr)wele	0
Wathiwathi	303	wash it		0
Watjuk	303	wash it		0
Western Arrarnta	303	wash it		0
Wik Mungkan	303	wash it	muunchAN	0
Wiradjuri	303	wash it	gumbi-nga	0
Wirangu	303	wash it		0
Woiwurrung	303	wash it	barmburrim	0
Wulguru	303	wash it	buura	0
Yabula Yabula	303	wash it		0
Yagara	303	wash it	djanba-	0
Yalarnnga	303	wash it	karri	0
Yan-nhangu	303	wash it	rurrguyun	0
Yandruwandha	303	wash it	ika, irra	0
Yanyuwa	303	wash it		0
Yarluyandi	303	wash it		0
Yawarrawarrka	303	wash it		0
Yidiny	303	wash it	baga	0
Yindjibarndi	303	wash it	bunyja-	0
Yindjilandji	303	wash it		0
Yiningay	303	wash it		0
Yirandali	303	wash it	puppulka	0
Yorta Yorta	303	wash it		0
Yugambeh	303	wash it	janba-, janbu-	0
Yulparija	303	wash it	kurrpila (1)	0
Yuwaalaraay	303	wash it	wagirrbuma-li	0
Adnyamathanha	304	take something		0
Aghu-Tharrnggala	304	take something	rrmba-	0
Alyawarr	304	take something	akngineyel	0
Antekerrepenhe	304	take something		0
Arabana	304	take something	maninta	0
Awabakal	304	take something	man-di-li-gu	0
Badimaya	304	take something	mangguwa	0
Badjiri	304	take something	muka	0
Bandjalang	304	take something	gahnza-, yanihndi- G	0
Batyala	304	take something	ganga-a	0
Bidyara-Gungabula	304	take something		0
Bilinarra	304	take something	ga-ng	0
Biri	304	take something	wura	0
Birrpayi	304	take something	marner	0
Bularnu	304	take something	rlaga	0
Bunganditj	304	take something	mana	0
Colac	304	take something		0
Darkinyung	304	take something	mana wari	0
Dhangu	304	take something		0
Dharawal	304	take something	man	0
Dharuk	304	take something	mahan	0
Dharumbal	304	take something	ga	0
Dhayyi	304	take something	djaw'yun	0
Dhudhuroa	304	take something	nganda	0
Dhurga	304	take something	wabbandi-ga	0
Dhuwal	304	take something	warr	0
Dhuwala	304	take something		0
Diyari	304	take something	maninta	0
Djabugay	304	take something	daybi-l	0
Djambarrpuyngu	304	take something	warr	0
Djapu	304	take something	warrkthun	0
Djinang	304	take something	birrugi	0
Durubul	304	take something		0
Duungidjawu	304	take something		0
Dyirbal	304	take something	pooti	0
Flinders Island	304	take something		0
Gairi	304	take something		0
Gamilaraay	304	take something	gaa-gi	0
Gangulu	304	take something		0
Garlali	304	take something		0
Gooreng Gooreng	304	take something		0
Gudjal	304	take something		0
Gumatj	304	take something	warr	0
Gumbaynggir	304	take something	maana	0
Gunditjmara	304	take something		0
Gundungurra	304	take something	yalli	0
Gunggari	304	take something		0
Gunya	304	take something		0
Gupapuyngu	304	take something	ma:rrama	0
Gurindji	304	take something	ka	0
Guugu-Yimidhirr	304	take something		0
Guwa	304	take something	muka-	0
Guyani	304	take something	mankuta	0
Iyora	304	take something	mån	0
Jaru	304	take something	garunaŋ	0
Jaru-McC	304	take something		0
Jiwarli	304	take something		0
Jiwarliny	304	take something		0
Kaanju	304	take something		0
Kalkatungu	304	take something	mani	0
Kamilaroi	304	take something	gaa-gi	0
Karajarri	304	take something	manya (3)	0
KarajarriNW	304	take something		0
Kariyarra	304	take something	karlima	0
Karree	304	take something	ma-ra	0
Kartujarra	304	take something	ma	0
Karuwali	304	take something		0
Katthang	304	take something	Ma-ming	0
Kaurna	304	take something	kanggandi	0
Keramin	304	take something		0
Kugu Nganhcara	304	take something	kalu/a/i	0
Kukatj	304	take something	yimp-	0
Kukatja	304	take something	mankuti	0
Kuku Yalanji	304	take something		0
KukuYalanjiCurr	304	take something		0
Kungadutyi	304	take something		0
Kungkari	304	take something		0
Kurnu	304	take something	nahtooko	0
Kurrama	304	take something	kartpa-L	0
Kurtjar	304	take something	ma	0
Kuuku-Ya’u	304	take something		0
Linngithigh	304	take something		0
Mabuiag	304	take something	gamu-nidi	0
Malgana	304	take something	mandanu	0
Malngin	304	take something		0
Malyangapa	304	take something	mani-	0
MangalaMcK	304	take something		0
MangalaNW	304	take something		0
Margany	304	take something		0
Martu Wangka	304	take something	katingu	0
Mary River and Bunya Bunya Country	304	take something	(1) kaN’go, OR (2) kom’Nan, OR (3) bunma’li	0
Mathi-Mathi	304	take something	wuga(dha)	0
Mayi-Kulan	304	take something		0
Mayi-Kutuna	304	take something		0
Mayi-Thakurti	304	take something		0
Mayi-Yapi	304	take something		0
Mbabaram	304	take something		0
Mbakwithi	304	take something		0
Minjungbal	304	take something		0
Mirniny	304	take something	mu	0
Mithaka	304	take something	kirkindaRi	0
Mount Freeling Diyari	304	take something		0
Mudburra	304	take something		0
Mudburra-McC	304	take something		0
Muruwari	304	take something	ma:	0
Narrungga	304	take something		0
Ng'goi Mwoi	304	take something		0
Ngaanyatjarra	304	take something	katiku, kutikatiku, kutitingku, makatiku	0
Ngadjumaya	304	take something	marnu-Ɂud́a-	0
Ngadjuri	304	take something		0
Ngaiawang	304	take something		0
Ngamini	304	take something	manta	0
Ngardily	304	take something		0
Ngarigu	304	take something		0
Ngarinyman	304	take something	burrb ganya	0
Ngarla	304	take something	ma	0
Ngarluma	304	take something	munda	0
Ngarrindjeri	304	take something	pultha	0
Ngawun	304	take something	marra	0
Ngiyambaa	304	take something	ŋalubi	0
Ngunawal	304	take something		0
Nhanta	304	take something	mataq	0
Nhirrpi	304	take something		0
Northern Mangarla	304	take something	ma	0
Northern Nyangumarta	304	take something		0
Nyamal	304	take something	ma	0
Nyangumarta	304	take something		0
Nyungar	304	take something	barrang	0
Paakantyi	304	take something	watu-	0
Pakanh	304	take something	kaalanga	0
Pallanganmiddang	304	take something		0
Panyjima	304	take something	kungama-ku	0
Parnkala	304	take something	kantyiti	0
Payungu	304	take something	mara	0
Piangil	304	take something		0
Pintupi-Luritja	304	take something	maa, nyii	0
Pirriya	304	take something		0
Pitjantjatjara	304	take something		0
Pitta-Pitta	304	take something	thuka	0
Rirratjingu	304	take something		0
Ritharrngu	304	take something	warrkthun	0
Southern Walmajarri	304	take something		0
Thalanyji	304	take something	kaña	0
Tharrgari	304	take something	kanya-ku	0
Umpila	304	take something	maci	0
Wajarri	304	take something		0
Wakaya	304	take something	kinyjerri	0
WalmajarriBilliluna	304	take something		0
WalmajarriHR	304	take something		0
WalmajarriNW	304	take something		0
Wangkangurru	304	take something	maninta	0
Wangkatja	304	take something	makati-	0
Wangkayutyuru	304	take something	pirrima-	0
Wangkumara	304	take something	walhtha	0
WangkumaraMcDWur	304	take something		0
Wardandi	304	take something	burang	0
Wargamay	304	take something		0
Warlmanpa	304	take something		0
Warlpiri	304	take something	mani	0
Warluwarra	304	take something	kapirrima	0
Warnman	304	take something	kawa	0
Warriyangga	304	take something	kanya-nggu	0
Warumungu	304	take something	paranjan	0
Warungu	304	take something		0
Wathawurrung	304	take something	muga-	0
Wathiwathi	304	take something		0
Watjuk	304	take something	kanga	0
Western Arrarnta	304	take something	ineme	0
Wik Mungkan	304	take something	ma:y	0
Wiradjuri	304	take something	gang-nga	0
Wirangu	304	take something	kati	0
Woiwurrung	304	take something	guna-	0
Wulguru	304	take something	almalma	0
Yabula Yabula	304	take something	bapa	0
Yagara	304	take something		0
Yalarnnga	304	take something	ka	0
Yan-nhangu	304	take something	gämi	0
Yandruwandha	304	take something	mandriri	0
Yanyuwa	304	take something		0
Yarluyandi	304	take something		0
Yawarrawarrka	304	take something	mandrindri	0
Yidiny	304	take something		0
Yindjibarndi	304	take something	marnku-	0
Yindjilandji	304	take something		0
Yiningay	304	take something		0
Yirandali	304	take something		0
Yorta Yorta	304	take something	muma	0
Yugambeh	304	take something	kanga	0
Yulparija	304	take something	kati (2)	0
Yuwaalaraay	304	take something	gaa-gi	0
Adnyamathanha	305	give	nhungku-	0
Aghu-Tharrnggala	305	give	piə-	0
Alyawarr	305	give	anth-em	0
Antekerrepenhe	305	give	nthem	0
Arabana	305	give	nguninta	0
Awabakal	305	give	ngu-gi-li-gu	0
Badimaya	305	give		0
Badjiri	305	give	yikkina	0
Bandjalang	305	give	wula-	0
Batyala	305	give	waa	0
Bidyara-Gungabula	305	give	gumba	0
Bilinarra	305	give	jayi-ng	0
Biri	305	give	wuni(nda)	0
Birrpayi	305	give	armong	0
Bularnu	305	give	nguda	0
Bunganditj	305	give	wuwa	0
Colac	305	give	congalong (r)	0
Darkinyung	305	give	nyangga	0
Dhangu	305	give	guŋan	0
Dharawal	305	give	bin-di-ng	0
Dharuk	305	give	nguwiya	0
Dharumbal	305	give	wu	0
Dhayyi	305	give	wikam	0
Dhudhuroa	305	give	ngibiyu	0
Dhurga	305	give	nguma-la-ga	0
Dhuwal	305	give	wekam(a)	0
Dhuwala	305	give		0
Diyari	305	give	yingki	0
Djabugay	305	give	wa:	0
Djambarrpuyngu	305	give	wekam(a)	0
Djapu	305	give	wekam(a)	0
Djinang	305	give	gungi	0
Durubul	305	give	wida	0
Duungidjawu	305	give	wiye	0
Dyirbal	305	give	wuka	0
Flinders Island	305	give	othi:	0
Gairi	305	give		0
Gamilaraay	305	give	wuu-rri	0
Gangulu	305	give	wuni(nda	0
Garlali	305	give	witye	0
Gooreng Gooreng	305	give	woogoo	0
Gudjal	305	give	guybaya	0
Gumatj	305	give		0
Gumbaynggir	305	give	ngurraa	0
Gunditjmara	305	give		0
Gundungurra	305	give	yungi-ya-dya	0
Gunggari	305	give	gumba-	0
Gunya	305	give	wa:	0
Gupapuyngu	305	give	ga'	0
Gurindji	305	give	jayingana	0
Guugu-Yimidhirr	305	give	wu	0
Guwa	305	give	wuka	0
Guyani	305	give	junkuta	0
Iyora	305	give	ŋwiyá-ŋa1yuru-badá2 BREAD	0
Jaru	305	give	njuŋgan	0
Jaru-McC	305	give		0
Jiwarli	305	give	wantha-rru vd	0
Jiwarliny	305	give	Ngapa yungkaja.	0
Kaanju	305	give		0
Kalkatungu	305	give	anyi	0
Kamilaroi	305	give	wuu-rri	0
Karajarri	305	give	iŋunja	0
KarajarriNW	305	give		0
Kariyarra	305	give	waparl	0
Karree	305	give	nga-nbi-la	0
Kartujarra	305	give	yu	0
Karuwali	305	give		0
Katthang	305	give	Mun-yil-la	0
Kaurna	305	give	parniappendi; parnimangkondi	0
Keramin	305	give		0
Kugu Nganhcara	305	give	waa	0
Kukatj	305	give		0
Kukatja	305	give	yuana	0
Kuku Yalanji	305	give		0
KukuYalanjiCurr	305	give		0
Kungadutyi	305	give	ngutya-	0
Kungkari	305	give	panga-	0
Kurnu	305	give		0
Kurrama	305	give	yungki	0
Kurtjar	305	give	o.k, wokila.ngk, (K) ngki.rk	0
Kuuku-Ya’u	305	give	ngangkana	0
Linngithigh	305	give	po-c	0
Mabuiag	305	give	poibai	0
Malgana	305	give	junga (yungga?)	0
Malngin	305	give	jayingana, yungana	0
Malyangapa	305	give	nguki-	0
MangalaMcK	305	give		0
MangalaNW	305	give		0
Margany	305	give	wa:	0
Martu Wangka	305	give	nyiijunu	0
Mary River and Bunya Bunya Country	305	give	wum’Nan	0
Mathi-Mathi	305	give	wugadha	0
Mayi-Kulan	305	give	(waka)	0
Mayi-Kutuna	305	give	waka	0
Mayi-Thakurti	305	give	yumipa ?	0
Mayi-Yapi	305	give	burly-burly	0
Mbabaram	305	give	yo-	0
Mbakwithi	305	give	ya-	0
Minjungbal	305	give	woolangee	0
Mirniny	305	give	yu-	0
Mithaka	305	give	nunggindaRi	0
Mount Freeling Diyari	305	give		0
Mudburra	305	give	nyung-ku	0
Mudburra-McC	305	give		0
Muruwari	305	give	ngu-	0
Narrungga	305	give	yunggudja	0
Ng'goi Mwoi	305	give		0
Ngaanyatjarra	305	give	nintilku, yungku	0
Ngadjumaya	305	give	juŋu-, juŋi-	0
Ngadjuri	305	give		0
Ngaiawang	305	give	ngu	0
Ngamini	305	give	ngankina	0
Ngardily	305	give		0
Ngarigu	305	give	yunga-nyila	0
Ngarinyman	305	give	jayinya	0
Ngarla	305	give	waa-n	0
Ngarluma	305	give	yungku	0
Ngarrindjeri	305	give	peinp	0
Ngawun	305	give	waka	0
Ngiyambaa	305	give	ngukirri	0
Ngunawal	305	give	yungki	0
Nhanta	305	give		0
Nhirrpi	305	give	maya	0
Northern Mangarla	305	give	yu	0
Northern Nyangumarta	305	give	yinginyi- (V5)	0
Nyamal	305	give	manya	0
Nyangumarta	305	give	yinginyi- (V5)	0
Nyungar	305	give	yungka	0
Paakantyi	305	give	ngu:ga	0
Pakanh	305	give	mamanga	0
Pallanganmiddang	305	give	noganya	0
Panyjima	305	give	yiña-	0
Parnkala	305	give	ningka	0
Payungu	305	give	mabara-nma	0
Piangil	305	give		0
Pintupi-Luritja	305	give	putantankula iyanu, yungu, warrkalyinu	0
Pirriya	305	give	mangana	0
Pitjantjatjara	305	give		0
Pitta-Pitta	305	give	nguñci	0
Rirratjingu	305	give	guŋan	0
Ritharrngu	305	give		0
Southern Walmajarri	305	give		0
Thalanyji	305	give	wantha-rrgin	0
Tharrgari	305	give	watha-rru	0
Umpila	305	give	ngangka-	0
Wajarri	305	give	yu	0
Wakaya	305	give	ngunt	0
WalmajarriBilliluna	305	give	nga, nya (exclamation of offering)	0
WalmajarriHR	305	give		0
WalmajarriNW	305	give		0
Wangkangurru	305	give	nguninta	0
Wangkatja	305	give	yu-	0
Wangkayutyuru	305	give	ngunyji-	0
Wangkumara	305	give	nguca	0
WangkumaraMcDWur	305	give		0
Wardandi	305	give	junggi	0
Wargamay	305	give	wugi	0
Warlmanpa	305	give	yu- ~ yi	0
Warlpiri	305	give	yu- ~ yi	0
Warluwarra	305	give	nguta	0
Warnman	305	give	yuwa	0
Warriyangga	305	give	wantha-rru	0
Warumungu	305	give	nyunjjan	0
Warungu	305	give	ruyba	0
Wathawurrung	305	give	wa-	0
Wathiwathi	305	give		0
Watjuk	305	give	yonga	0
Western Arrarnta	305	give	ntheme	0
Wik Mungkan	305	give	ma'-aathAN	0
Wiradjuri	305	give	ngu:ng	0
Wirangu	305	give	yungga	0
Woiwurrung	305	give	go-ro-net	0
Wulguru	305	give	banaba	0
Yabula Yabula	305	give	ngukeang	0
Yagara	305	give	wudda	0
Yalarnnga	305	give	ngu	0
Yan-nhangu	305	give	guma	0
Yandruwandha	305	give	nguñi	0
Yanyuwa	305	give	ngundayarra	0
Yarluyandi	305	give	ngandi-	0
Yawarrawarrka	305	give	nguñi	0
Yidiny	305	give	wiwi	0
Yindjibarndi	305	give	yungku-	0
Yindjilandji	305	give	'jɪɹɪmandɪɹɪ	0
Yiningay	305	give		0
Yirandali	305	give		0
Yorta Yorta	305	give	ngu	0
Yugambeh	305	give	wula	0
Yulparija	305	give	yuwa (3)	0
Yuwaalaraay	305	give	wuu-rri	0
Adnyamathanha	306	north	vukarra	0
Aghu-Tharrnggala	306	north	ngguvrv	0
Alyawarr	306	north	ayerrer, altwerl	0
Antekerrepenhe	306	north	arrayn	0
Arabana	306	north	tidnankara	0
Awabakal	306	north	gamari	0
Badimaya	306	north		0
Badjiri	306	north	garba	0
Bandjalang	306	north	nzaway W, gugin ('people of north') G	0
